,0,1,2,3,4,5,6,7,8,9
34930,47,-3,82,0,46,0,35,35,0,1
34931,55,0,79,3,0,0,23,79,56,4
34932,37,0,76,0,34,-19,39,42,2,1
34933,37,-1,79,0,24,-16,42,55,14,1
34934,43,3,86,0,42,0,42,44,2,1
34935,53,1,81,0,54,0,28,27,0,1
34936,45,-2,88,0,44,0,43,44,2,1
34937,46,2,77,0,46,14,32,31,0,1
34938,44,4,79,0,44,11,35,35,0,1
34939,49,0,95,3,50,12,47,46,0,1
34940,37,0,76,8,34,0,39,43,4,1
34941,47,0,86,-2,46,-4,39,40,0,1
34942,51,0,78,8,50,0,27,29,2,1
34943,49,3,86,0,50,14,38,37,0,1
34944,49,0,88,8,50,0,39,39,0,1
34945,43,-2,85,0,42,-12,42,44,2,1
34946,37,0,77,-4,36,2,40,41,0,1
34947,37,0,76,0,38,20,38,37,0,1
34948,45,0,83,-1,44,0,37,39,2,1
34949,53,0,86,0,54,5,32,32,0,1
34950,46,0,90,8,46,0,44,44,0,1
34951,37,0,105,-5,28,0,68,77,8,1
34952,44,-5,82,0,44,1,38,38,0,1
34953,43,-3,81,0,42,-11,38,40,2,1
34954,37,0,83,-1,34,5,46,50,4,1
34955,37,0,76,-2,30,8,39,45,6,1
34956,37,0,104,0,18,13,67,86,18,1
34957,42,0,87,-5,42,0,45,46,2,1
34958,47,2,76,0,46,0,29,29,0,1
34959,51,1,86,0,52,20,35,34,0,1
34960,47,-1,84,-1,46,0,37,37,0,1
34961,56,0,78,0,12,5,22,65,42,4
34962,45,3,88,0,44,29,42,44,2,1
34963,41,-2,78,0,38,-21,37,39,2,1
34964,37,0,76,0,34,31,39,42,2,1
34965,37,0,78,0,12,14,41,65,24,1
34966,37,0,76,0,26,-30,39,50,12,1
34967,79,3,83,0,-40,12,4,125,120,5
34968,41,0,81,0,38,-28,40,43,2,1
34969,41,3,80,0,42,8,39,39,0,1
34970,55,-1,96,0,38,-10,41,57,16,4
34971,80,-2,84,-6,-42,-28,4,128,124,5
34972,52,-1,88,5,52,0,36,37,0,1
34973,37,0,76,0,30,-25,39,45,6,1
34974,102,-2,103,0,70,-12,1,33,32,5
34975,80,4,84,1,-36,0,4,121,116,5
34976,37,-1,76,0,38,14,39,37,0,1
34977,42,1,79,6,42,0,37,38,0,1
34978,47,0,77,-3,46,-4,31,31,0,1
34979,55,0,93,1,10,0,37,82,46,4
34980,37,0,77,0,2,-23,40,75,34,1
34981,56,0,81,0,2,8,25,78,54,4
34982,44,0,89,-1,44,0,45,45,0,1
34983,51,0,86,0,52,27,36,35,0,1
34984,102,-2,103,-4,70,-17,1,33,32,5
34985,37,0,99,-7,28,0,61,70,8,1
34986,52,3,88,0,52,-3,35,36,0,1
34987,54,0,81,-1,54,-1,27,27,0,1
34988,37,0,95,0,24,0,58,72,14,1
34989,37,0,77,0,18,11,40,59,18,1
34990,41,1,88,-1,38,0,48,50,2,1
34991,37,0,77,0,2,-6,40,75,34,1
34992,56,-2,86,0,54,-21,30,32,2,1
34993,37,0,75,3,24,23,38,52,14,1
34994,55,0,78,0,0,-14,23,78,56,4
34995,56,0,97,0,50,-3,41,48,6,4
34996,55,0,95,0,44,25,40,51,12,4
34997,46,5,80,0,46,5,34,34,0,1
34998,59,4,84,0,56,-1,25,27,2,1
34999,56,1,96,0,50,-21,40,47,6,4
35000,59,0,87,0,56,-20,28,30,2,1
35001,47,-1,108,0,46,0,62,62,0,1
35002,55,0,93,0,10,-5,37,82,46,4
35003,44,-10,82,0,44,0,38,38,0,1
35004,44,0,87,-1,44,0,43,43,0,1
35005,48,-2,81,0,46,-7,33,35,2,1
35006,37,0,79,0,12,3,42,66,24,1
35007,41,1,78,0,42,5,37,37,0,1
35008,39,0,85,-3,38,0,46,46,0,1
35009,55,1,88,3,54,0,32,33,2,1
35010,44,0,77,0,42,-29,33,35,2,1
35011,43,0,81,-3,42,-5,37,39,2,1
35012,37,0,74,0,34,16,37,41,4,1
35013,37,0,76,0,24,2,40,53,14,1
35014,45,0,102,0,46,24,57,56,0,1
35015,37,0,79,0,26,-19,43,54,10,1
35016,46,-1,86,8,46,0,40,39,0,1
35017,37,0,94,-1,8,0,57,86,30,1
35018,101,0,102,0,72,12,1,29,28,5
35019,57,-3,79,0,56,0,22,22,0,1
35020,37,0,77,8,38,26,39,38,0,1
35021,55,0,96,0,42,-27,41,55,14,4
35022,37,0,80,0,6,31,43,75,32,1
35023,56,2,97,0,52,0,41,45,4,4
35024,49,1,82,0,50,8,33,33,0,1
35025,56,5,91,0,56,7,35,34,0,1
35026,55,0,81,-3,-12,22,26,94,68,4
35027,37,0,76,0,26,15,39,50,12,1
35028,46,1,81,0,46,3,35,34,0,1
35029,55,-2,98,2,38,-24,42,59,16,4
35030,55,0,78,5,26,0,23,52,30,4
35031,40,0,77,2,38,0,37,38,2,1
35032,55,0,93,-3,18,0,38,75,38,4
35033,103,-5,104,-3,70,0,1,35,34,5
35034,37,0,81,-6,26,-15,45,55,10,1
35035,42,-1,86,-5,42,-8,44,45,2,1
35036,37,0,76,0,26,-1,39,50,10,1
35037,37,0,94,5,12,0,57,81,24,1
35038,45,2,86,0,44,-5,40,42,2,1
35039,44,0,86,-1,44,0,43,42,0,1
35040,53,0,86,1,54,20,33,32,0,1
35041,37,0,76,-3,16,25,39,61,22,1
35042,82,0,86,0,-4,-12,3,91,88,5
35043,44,0,81,0,42,-23,38,40,2,1
35044,55,0,93,3,44,0,37,49,12,4
35045,45,0,81,-5,44,0,36,37,2,1
35046,41,0,81,0,38,-5,40,42,2,1
35047,56,0,91,0,54,-12,35,37,2,1
35048,55,0,92,0,-4,15,36,97,60,4
35049,55,0,93,0,6,0,38,88,50,4
35050,107,-1,108,0,70,0,1,38,36,5
35051,37,0,106,0,30,19,69,75,6,1
35052,37,0,80,0,8,18,43,72,28,1
35053,55,0,97,0,46,-26,42,51,8,4
35054,54,0,79,4,54,0,25,24,0,1
35055,56,0,77,0,18,5,22,59,38,4
35056,37,0,95,1,8,-2,58,87,30,1
35057,54,-14,77,0,-2,0,23,79,56,4
35058,37,-6,106,0,30,0,69,75,6,1
35059,55,-1,83,0,54,0,29,29,0,1
35060,43,0,83,3,42,-11,40,42,2,1
35061,55,0,77,0,28,0,21,48,28,4
35062,48,0,85,0,46,-1,37,39,2,1
35063,46,-1,76,-7,46,0,30,29,0,1
35064,41,2,81,2,42,1,40,40,0,1
35065,37,1,109,10,26,0,71,83,12,1
35066,44,-33,82,0,44,0,38,38,0,1
35067,58,-1,80,-5,56,0,22,23,0,1
35068,49,-3,78,0,50,7,29,29,0,1
35069,55,0,82,0,-40,-4,26,123,96,4
35070,55,0,77,0,28,31,21,48,28,4
35071,37,-2,76,0,36,-10,38,39,2,1
35072,37,0,81,0,8,-30,44,73,28,1
35073,51,0,84,0,50,-10,33,35,2,1
35074,55,3,84,3,54,0,28,30,2,1
35075,59,1,86,2,60,26,28,27,0,1
35076,52,1,86,7,52,0,34,35,0,1
35077,37,0,76,1,26,16,39,50,12,1
35078,105,2,106,8,70,0,2,36,34,5
35079,37,0,75,-2,20,0,38,54,16,1
35080,45,-4,84,0,44,0,39,40,0,1
35081,39,-5,78,0,38,0,39,39,0,1
35082,44,1,83,0,42,-20,39,41,2,1
35083,82,2,86,3,-40,6,5,128,124,5
35084,56,0,97,0,52,-9,41,45,4,4
35085,43,0,78,0,44,14,35,34,0,1
35086,81,0,85,-3,-24,0,4,111,108,5
35087,50,0,78,-2,50,0,28,29,0,1
35088,55,0,77,0,36,-16,22,41,20,4
35089,80,-6,84,-1,-40,6,5,126,122,5
35090,37,0,80,0,26,-21,43,54,12,1
35091,55,0,95,-1,50,-5,40,46,6,4
35092,42,0,96,-3,42,0,54,55,0,1
35093,51,0,88,5,52,1,36,36,0,1
35094,37,0,76,4,28,-11,40,48,8,1
35095,56,0,81,2,-22,0,25,104,80,4
35096,37,1,90,0,24,3,52,66,14,1
35097,49,0,84,0,50,26,35,35,0,1
35098,37,0,78,0,2,6,41,75,34,1
35099,43,0,81,-4,42,-12,37,39,2,1
35100,55,0,95,-1,54,0,40,41,2,1
35101,45,5,87,0,44,-4,42,43,2,1
35102,44,0,78,0,44,15,34,34,0,1
35103,56,0,84,0,54,-17,28,30,2,1
35104,55,0,82,2,54,0,26,28,2,1
35105,48,0,88,0,46,-1,40,42,2,1
35106,55,0,81,-3,54,-4,26,27,0,1
35107,44,-26,82,0,44,0,38,38,0,1
35108,56,5,97,-1,46,0,40,50,10,4
35109,37,0,84,0,20,13,47,63,16,1
35110,37,-4,81,0,36,0,44,44,0,1
35111,41,0,84,0,42,13,44,43,0,1
35112,53,0,81,0,54,4,27,26,0,1
35113,53,-5,81,0,54,9,28,27,0,1
35114,55,0,77,-1,28,-5,21,48,28,4
35115,53,1,86,-2,54,2,32,32,0,1
35116,43,0,88,0,44,10,44,44,0,1
35117,56,0,97,0,54,24,41,42,2,1
35118,52,-5,82,0,52,0,30,30,0,1
35119,41,0,78,0,38,-8,37,39,2,1
35120,37,0,83,0,2,-4,46,81,34,1
35121,45,0,86,-2,44,-10,40,42,2,1
35122,50,0,89,-2,50,0,39,40,0,1
35123,56,-1,106,0,56,0,50,49,0,1
35124,41,-4,77,0,42,0,36,35,0,1
35125,47,4,78,2,46,0,31,32,0,1
35126,41,0,78,0,38,-6,37,39,2,1
35127,37,0,78,0,18,-13,42,60,18,1
35128,37,0,107,0,28,-13,70,78,8,1
35129,44,0,79,0,44,25,35,35,0,1
35130,37,0,79,3,2,-6,43,77,34,1
35131,56,0,77,0,-24,-12,21,103,82,4
35132,44,-1,85,0,44,6,41,41,0,1
35133,46,0,76,0,46,3,30,30,0,1
35134,37,0,79,-6,8,0,42,72,30,1
35135,52,-1,83,-2,52,-3,31,32,0,1
35136,45,-49,79,2,0,0,33,79,46,3
35137,37,0,77,0,34,-13,40,43,2,1
35138,59,0,87,0,60,14,28,28,0,1
35139,56,2,88,0,56,1,31,31,0,1
35140,48,1,79,0,46,0,31,32,2,1
35141,55,3,81,-1,54,0,26,26,0,1
35142,37,0,83,0,34,-4,46,49,2,1
35143,37,1,80,0,8,6,43,72,30,1
35144,44,3,85,0,44,0,41,41,0,1
35145,37,0,75,-1,26,-12,38,49,10,1
35146,37,0,102,-3,36,0,64,66,2,1
35147,55,0,82,5,54,0,26,28,2,1
35148,105,1,107,3,72,2,1,35,34,5
35149,55,2,82,0,54,0,26,28,2,1
35150,55,0,77,0,8,5,22,70,48,4
35151,37,0,75,0,36,21,38,39,0,1
35152,55,-1,95,0,54,-5,40,41,2,1
35153,44,0,86,0,44,7,42,42,0,1
35154,40,5,81,2,38,0,41,43,2,1
35155,50,2,86,0,50,0,36,37,0,1
35156,37,0,83,0,8,-14,46,75,28,1
35157,82,0,85,0,-10,-4,3,95,92,5
35158,105,6,106,7,72,7,1,34,32,5
35159,55,0,93,-7,46,-24,37,46,8,4
35160,37,-2,76,0,36,-17,39,40,2,1
35161,53,-3,77,0,54,0,25,23,0,1
35162,44,0,75,0,42,-20,31,34,2,1
35163,44,0,85,-2,44,0,41,41,0,1
35164,56,-3,81,6,56,0,24,24,0,1
35165,37,0,77,0,36,25,40,41,0,1
35166,44,0,90,4,44,3,47,46,0,1
35167,38,3,80,0,38,27,42,41,0,1
35168,56,0,86,0,56,15,30,29,0,1
35169,53,0,78,0,52,0,25,26,2,1
35170,53,-1,82,0,54,5,29,28,0,1
35171,53,0,86,1,54,5,33,32,0,1
35172,51,0,86,0,52,8,35,35,0,1
35173,49,0,83,1,50,0,34,34,0,1
35174,44,0,79,-1,44,6,35,35,0,1
35175,56,0,92,0,50,5,36,43,6,4
35176,84,1,88,6,0,0,3,88,84,5
35177,56,0,97,-5,52,0,41,45,4,4
35178,55,0,77,0,10,-6,21,66,46,4
35179,45,1,83,0,44,-1,37,39,2,1
35180,45,4,88,0,44,0,44,44,0,1
35181,51,2,86,-2,50,0,36,37,2,1
35182,76,3,81,0,-42,-13,4,125,120,5
35183,37,2,79,0,36,0,41,43,2,1
35184,56,0,81,0,-22,0,25,105,80,4
35185,41,0,87,0,38,-15,46,48,2,1
35186,55,5,81,0,54,0,27,27,0,1
35187,55,-2,95,0,44,18,40,51,12,4
35188,44,2,81,0,42,-8,37,39,2,1
35189,37,0,76,0,18,25,39,58,18,1
35190,42,0,81,0,42,0,39,39,0,1
35191,37,-2,79,0,20,-4,42,58,16,1
35192,42,0,77,-2,42,-4,35,36,0,1
35193,43,-1,86,0,42,-3,43,45,2,1
35194,49,-1,88,0,50,13,39,39,0,1
35195,37,0,105,4,30,-20,68,74,6,1
35196,59,0,86,1,60,17,28,27,0,1
35197,45,0,86,0,44,-20,40,42,2,1
35198,102,0,103,0,72,15,1,31,30,5
35199,41,0,88,-2,42,19,48,47,0,1
35200,86,4,89,0,2,-5,3,86,84,5
35201,43,0,86,0,42,-7,42,44,2,1
35202,54,-2,81,0,54,0,27,26,0,1
35203,53,0,87,0,52,-10,34,35,2,1
35204,37,0,76,0,36,25,39,40,2,1
35205,51,2,81,0,52,3,29,29,0,1
35206,37,-3,81,0,38,6,43,42,0,1
35207,37,0,97,0,36,18,59,60,2,1
35208,53,0,86,1,54,6,33,32,0,1
35209,56,3,76,0,-18,-8,20,94,74,4
35210,37,0,103,0,20,21,66,82,16,1
35211,37,0,83,0,36,-4,45,46,2,1
35212,37,0,76,0,34,-4,40,43,2,1
35213,37,0,78,0,-4,1,42,83,42,1
35214,38,0,76,-1,36,-30,38,40,2,1
35215,45,0,86,0,44,-11,40,42,2,1
35216,85,2,88,0,2,0,3,85,82,5
35217,80,-1,84,-2,-42,5,5,128,124,5
35218,38,1,79,0,38,5,41,40,0,1
35219,55,4,93,0,52,0,38,42,4,4
35220,55,0,97,0,50,8,42,48,6,4
35221,43,0,88,0,42,-3,44,46,2,1
35222,37,0,76,0,26,-27,40,50,10,1
35223,43,0,81,7,42,-1,37,39,2,1
35224,55,0,79,-3,20,-6,24,59,34,4
35225,37,0,104,-1,28,5,67,75,8,1
35226,37,0,90,-3,6,-4,52,84,32,1
35227,37,0,83,-4,-4,-15,46,88,42,1
35228,49,0,87,0,50,26,38,38,0,1
35229,37,0,84,0,26,-10,47,58,10,1
35230,44,3,83,0,44,2,38,39,0,1
35231,56,0,76,0,-14,-3,20,92,72,4
35232,52,3,80,0,52,0,28,28,0,1
35233,43,0,83,0,44,9,40,39,0,1
35234,56,0,95,-7,50,0,39,46,6,4
35235,37,-1,79,-2,36,-20,41,43,2,1
35236,45,0,83,-2,44,-13,37,39,2,1
35237,55,0,78,-6,18,-1,23,60,38,4
35238,41,0,77,0,42,4,36,35,0,1
35239,52,5,80,0,52,0,27,28,0,1
35240,37,0,80,0,26,-12,43,54,12,1
35241,44,4,88,0,42,-26,45,47,2,1
35242,37,0,77,0,8,-21,40,69,30,1
35243,85,0,89,0,2,-18,4,86,82,5
35244,37,0,95,0,10,26,58,84,26,1
35245,55,0,77,0,12,-14,22,65,42,4
35246,45,0,88,0,44,-29,42,44,2,1
35247,49,-1,85,0,50,4,36,36,0,1
35248,48,0,88,-5,46,0,40,41,2,1
35249,46,4,86,0,46,2,40,39,0,1
35250,56,0,95,-2,56,11,40,39,0,1
35251,43,1,81,0,42,0,38,39,2,1
35252,53,0,81,2,54,0,28,27,0,1
35253,42,-2,84,0,42,0,42,43,0,1
35254,38,0,82,0,38,-1,44,43,0,1
35255,56,6,72,5,0,0,16,72,56,4
35256,55,2,83,0,54,0,28,29,0,1
35257,49,4,87,0,46,-7,38,41,2,1
35258,37,0,93,0,16,20,55,77,22,1
35259,39,0,106,1,38,0,67,67,0,1
35260,44,0,77,0,44,8,34,34,0,1
35261,48,0,80,0,46,0,32,34,2,1
35262,44,0,83,0,44,12,40,39,0,1
35263,81,0,84,0,-12,4,3,97,94,5
35264,43,0,86,-1,42,-6,43,45,2,1
35265,38,1,76,0,38,12,38,37,0,1
35266,41,-2,86,-3,38,-9,45,47,2,1
35267,37,0,76,0,20,-20,39,55,16,1
35268,49,-4,83,-2,46,-24,34,36,2,1
35269,37,0,97,0,26,6,60,71,12,1
35270,55,-1,80,-1,-4,8,25,85,60,4
35271,52,5,81,0,52,1,29,29,0,1
35272,56,0,97,0,54,18,40,42,2,1
35273,53,-2,77,6,52,-16,25,26,2,1
35274,50,4,84,0,50,0,35,35,0,1
35275,37,1,75,0,26,-4,38,49,12,1
35276,56,0,77,0,-18,3,21,95,74,4
35277,43,-2,81,0,44,29,38,37,0,1
35278,48,-3,79,0,46,-2,31,33,2,1
35279,51,-3,88,0,50,-9,37,39,2,1
35280,50,0,80,0,50,0,30,31,0,1
35281,46,0,82,2,46,1,36,35,0,1
35282,38,1,90,0,38,0,51,51,0,1
35283,55,2,87,0,54,0,32,33,0,1
35284,45,0,87,0,46,8,42,41,0,1
35285,55,0,95,5,42,0,40,54,14,4
35286,55,0,76,0,-22,-24,21,99,78,4
35287,37,-1,76,-3,36,-6,39,39,0,1
35288,82,0,86,0,-40,4,5,128,124,5
35289,37,0,78,0,36,-3,41,42,2,1
35290,48,0,83,0,46,-1,35,37,2,1
35291,45,0,76,0,46,31,31,29,0,1
35292,38,-4,76,0,-2,0,38,79,40,1
35293,41,0,79,4,38,-1,39,41,2,1
35294,49,0,88,0,50,27,40,39,0,1
35295,37,0,78,0,12,-11,42,65,24,1
35296,37,0,102,8,28,0,65,73,8,1
35297,56,0,96,8,52,0,40,44,4,4
35298,46,-4,76,1,46,0,30,30,0,1
35299,41,0,109,4,38,0,68,70,2,1
35300,37,0,77,0,-10,-30,41,88,46,1
35301,55,2,80,0,54,0,25,26,0,1
35302,46,-1,76,0,46,-1,30,30,0,1
35303,37,0,84,1,28,-6,47,55,8,1
35304,55,-2,83,1,54,0,28,28,0,1
35305,55,0,82,1,54,0,26,28,2,1
35306,37,0,76,0,20,-17,40,55,16,1
35307,57,5,97,0,56,2,40,40,0,1
35308,43,0,97,0,42,-2,53,55,2,1
35309,58,3,88,0,56,0,30,31,2,1
35310,45,1,88,0,44,-5,42,44,2,1
35311,56,0,77,-2,12,0,22,65,42,4
35312,55,0,98,0,52,-11,42,46,4,4
35313,53,1,86,8,52,-12,33,35,2,1
35314,37,0,104,-1,24,0,67,80,14,1
35315,55,0,79,0,12,-5,23,66,42,4
35316,43,0,88,-6,42,-3,45,47,2,1
35317,37,0,79,0,30,-3,43,48,6,1
35318,54,-3,77,0,54,0,23,23,0,1
35319,42,5,77,0,42,0,36,36,0,1
35320,56,0,96,0,54,-23,40,42,2,1
35321,55,0,95,0,38,-5,40,57,16,4
35322,37,0,79,0,10,-5,42,69,26,1
35323,49,0,79,0,46,-26,31,33,2,1
35324,44,0,83,0,42,-23,40,42,2,1
35325,79,1,83,0,-42,-22,4,127,122,5
35326,51,-3,88,0,50,-20,37,39,2,1
35327,55,0,77,-4,30,0,21,46,24,4
35328,55,0,92,0,-2,6,36,94,58,4
35329,46,0,76,3,46,0,30,30,0,1
35330,37,1,77,0,36,8,39,41,2,1
35331,55,0,95,-1,52,-20,40,44,4,4
35332,37,3,77,0,34,0,40,44,4,1
35333,37,0,82,-1,34,-26,45,48,4,1
35334,53,-4,87,0,54,4,34,33,0,1
35335,55,0,79,8,26,22,23,53,30,4
35336,56,0,81,1,54,-4,25,26,2,1
35337,45,0,82,8,44,0,37,38,2,1
35338,37,0,75,-1,26,-13,38,49,10,1
35339,39,-5,81,2,38,0,42,42,0,1
35340,47,0,78,-5,46,0,31,32,0,1
35341,38,-3,86,0,38,0,48,48,0,1
35342,37,0,80,2,16,18,43,65,22,1
35343,46,5,81,0,46,11,35,34,0,1
35344,43,0,85,2,42,0,42,44,2,1
35345,38,4,79,0,38,18,42,41,0,1
35346,55,0,83,4,-24,0,27,108,82,4
35347,43,0,81,2,44,27,37,37,0,1
35348,48,0,82,0,46,0,34,35,2,1
35349,41,0,83,0,42,12,42,41,0,1
35350,102,0,102,-5,70,-5,1,33,32,5
35351,37,0,81,0,10,19,44,70,26,1
35352,41,0,75,0,42,16,34,34,0,1
35353,55,0,78,2,16,8,23,63,40,4
35354,37,0,104,0,26,-6,66,78,12,1
35355,45,-1,86,-5,44,-9,41,42,2,1
35356,48,0,80,-4,46,0,32,34,2,1
35357,40,-2,106,0,38,0,65,67,2,1
35358,41,6,93,0,38,0,53,55,2,1
35359,55,0,77,0,-4,1,21,82,60,4
35360,46,3,86,0,46,9,41,40,0,1
35361,52,2,84,0,52,0,32,33,0,1
35362,39,-2,82,0,38,0,43,43,0,1
35363,47,2,86,-3,46,0,39,39,0,1
35364,43,-1,80,0,42,-13,37,39,2,1
35365,37,2,79,0,0,0,41,79,38,1
35366,37,0,80,0,10,31,43,70,26,1
35367,56,1,80,0,56,6,24,23,0,1
35368,37,0,78,0,-4,-25,41,83,42,1
35369,46,0,77,0,44,-28,32,34,2,1
35370,37,-2,81,0,38,22,43,42,0,1
35371,40,5,77,0,38,0,37,38,2,1
35372,44,0,86,-1,44,0,42,42,0,1
35373,43,0,79,2,42,-5,35,37,2,1
35374,44,-1,77,0,44,20,33,33,0,1
35375,43,-1,76,0,42,-19,33,35,2,1
35376,41,0,82,0,38,-4,41,43,2,1
35377,49,4,87,0,46,-4,38,41,2,1
35378,42,1,78,0,42,0,37,37,0,1
35379,40,1,81,-5,38,0,41,42,2,1
35380,37,0,77,0,6,17,40,72,32,1
35381,85,0,88,-56,0,0,3,88,84,5
35382,55,0,97,1,46,0,42,51,8,4
35383,105,1,106,8,70,-1,2,36,34,5
35384,37,0,79,0,18,-12,43,61,18,1
35385,56,0,79,0,56,27,23,22,0,1
35386,37,0,77,-2,38,20,39,38,0,1
35387,74,3,79,7,-42,0,4,123,118,5
35388,55,0,83,0,-28,-23,27,111,84,4
35389,37,0,77,0,30,25,40,46,6,1
35390,41,0,76,-6,42,0,35,35,0,1
35391,37,0,75,0,26,14,38,49,12,1
35392,45,0,84,0,44,-21,38,40,2,1
35393,41,0,76,0,38,-22,35,37,2,1
35394,85,-1,88,0,2,7,3,86,82,5
35395,37,1,76,0,30,-1,40,45,6,1
35396,56,0,81,0,-14,9,25,97,72,4
35397,50,2,87,0,50,0,37,38,2,1
35398,105,-11,108,0,70,0,3,38,34,5
35399,51,0,81,-7,52,22,30,30,0,1
35400,53,2,81,0,52,-30,27,29,2,1
35401,44,0,86,-7,44,3,42,42,0,1
35402,37,0,75,0,26,7,38,49,12,1
35403,79,0,83,0,-28,27,4,112,108,5
35404,46,1,77,0,46,3,32,31,0,1
35405,42,-5,84,0,42,0,42,43,0,1
35406,44,1,87,0,44,0,43,43,0,1
35407,38,0,77,0,38,10,39,38,0,1
35408,37,0,81,0,30,2,44,50,6,1
35409,49,0,88,2,46,-6,40,42,2,1
35410,46,-4,109,0,46,0,64,63,0,1
35411,46,0,80,0,46,5,34,34,0,1
35412,55,0,77,0,10,-7,21,66,46,4
35413,41,0,87,1,38,-16,46,48,2,1
35414,59,1,86,0,60,23,28,27,0,1
35415,37,0,100,0,34,9,64,67,4,1
35416,42,4,78,0,42,0,36,37,2,1
35417,55,0,82,0,-36,-2,26,118,92,4
35418,55,0,79,0,8,-3,23,71,48,4
35419,52,0,87,6,52,0,35,35,0,1
35420,45,0,84,0,44,-12,38,40,2,1
35421,37,0,90,0,34,-6,53,57,4,1
35422,40,0,78,1,38,0,38,39,2,1
35423,55,0,81,-1,54,-2,26,27,2,1
35424,37,4,81,3,-2,0,43,83,40,1
35425,46,0,90,0,46,0,44,43,0,1
35426,56,0,79,-1,6,-15,24,74,50,4
35427,55,0,78,0,6,-17,23,73,50,4
35428,53,0,79,0,54,4,26,24,0,1
35429,50,2,84,0,50,0,33,35,2,1
35430,37,0,105,0,18,13,68,87,18,1
35431,55,-1,78,0,54,-1,23,24,2,1
35432,37,0,80,0,20,28,43,59,16,1
35433,47,-5,84,0,46,0,36,37,0,1
35434,45,-1,85,-4,44,-6,40,41,2,1
35435,38,5,106,0,34,0,68,72,4,1
35436,55,0,79,0,20,31,23,58,34,4
35437,43,2,88,0,42,0,44,46,2,1
35438,37,0,78,0,6,-13,41,73,32,1
35439,37,0,79,0,8,-3,43,72,28,1
35440,37,0,78,0,2,11,41,75,34,1
35441,41,4,106,1,38,0,65,67,2,1
35442,37,-80,106,-1,34,-2,69,72,4,3
35443,49,0,76,-4,50,3,27,27,0,1
35444,44,2,83,-1,44,0,38,39,0,1
35445,37,0,76,0,28,-20,39,47,8,1
35446,53,-3,79,0,54,0,25,24,0,1
35447,46,-1,83,0,44,-21,37,39,2,1
35448,38,2,79,0,38,0,41,40,0,1
35449,37,0,76,0,24,-26,39,52,14,1
35450,85,1,88,0,2,5,3,86,82,5
35451,43,0,77,-4,42,0,34,35,2,1
35452,46,0,81,0,46,10,35,34,0,1
35453,46,0,84,0,46,4,38,37,0,1
35454,37,0,76,-2,30,6,39,45,6,1
35455,43,0,75,-5,42,0,32,34,2,1
35456,37,0,77,0,8,14,40,69,30,1
35457,59,-1,87,0,56,-27,28,30,2,1
35458,49,4,82,0,46,-8,33,35,2,1
35459,52,3,82,2,52,0,30,30,0,1
35460,56,4,77,0,0,0,22,77,56,4
35461,85,0,89,0,6,29,4,84,80,5
35462,83,0,87,0,-40,11,4,128,124,5
35463,56,0,96,0,52,23,40,44,4,4
35464,55,0,96,1,44,1,41,52,12,4
35465,37,0,80,0,34,23,43,46,4,1
35466,48,1,83,4,46,0,35,37,2,1
35467,37,0,79,0,2,8,42,76,34,1
35468,43,3,79,0,42,0,36,38,2,1
35469,53,0,86,5,54,0,33,32,0,1
35470,43,0,79,-4,42,-7,35,37,2,1
35471,37,0,105,0,18,19,68,87,18,1
35472,104,0,105,-6,70,0,1,35,34,5
35473,38,0,109,0,38,16,72,71,0,1
35474,47,-2,87,3,46,0,40,41,0,1
35475,45,0,81,-2,44,-4,37,37,0,1
35476,56,0,82,2,-12,7,26,95,68,4
35477,44,-1,77,0,42,-12,33,35,2,1
35478,72,-11,76,-10,-40,10,4,117,114,5
35479,53,0,83,0,54,3,30,29,0,1
35480,37,0,79,1,16,-3,42,63,22,1
35481,79,4,84,8,-40,5,4,125,120,5
35482,41,0,81,0,42,14,40,39,0,1
35483,51,0,86,0,52,5,35,35,0,1
35484,37,0,82,2,20,16,45,61,16,1
35485,37,0,104,-2,18,0,66,86,20,1
35486,42,0,79,6,42,0,37,37,0,1
35487,43,-5,79,-1,42,4,36,38,2,1
35488,56,1,81,0,-6,2,25,88,64,4
35489,43,-1,77,0,42,-13,34,36,2,1
35490,41,5,79,0,38,-18,38,41,2,1
35491,64,1,113,0,64,19,48,48,0,1
35492,43,-2,81,-1,42,0,38,39,2,1
35493,37,0,77,0,6,-6,40,72,32,1
35494,37,2,80,0,34,3,43,46,4,1
35495,37,0,76,-2,24,-4,39,52,14,1
35496,43,-2,108,0,42,0,65,66,2,1
35497,37,0,78,0,26,-1,42,52,10,1
35498,56,4,97,-3,46,-14,41,51,10,4
35499,41,1,76,0,42,31,35,35,0,1
35500,37,0,81,0,26,9,44,55,10,1
35501,49,0,84,-6,50,0,35,35,0,1
35502,42,0,85,-5,42,0,43,44,2,1
35503,80,0,84,0,-32,0,4,117,114,5
35504,43,0,86,0,42,-25,42,44,2,1
35505,37,0,82,0,26,6,45,56,12,1
35506,64,0,113,0,64,7,48,48,0,1
35507,47,0,100,0,46,0,53,54,0,1
35508,49,0,76,-3,50,7,27,27,0,1
35509,45,0,85,0,44,438,41,41,0,1
35510,82,-1,86,0,-6,0,4,94,90,5
35511,58,3,91,0,56,0,33,34,0,1
35512,43,0,83,1,44,20,40,39,0,1
35513,55,0,81,0,-4,3,25,86,60,4
35514,84,0,87,0,0,0,3,87,84,5
35515,37,0,81,0,36,-24,44,45,2,1
35516,79,-4,84,0,-40,1,4,125,120,5
