,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
8250,1,0,1,1,0,7,7,2,10,8,6,8,0,8,6,8,25
8251,6,8,8,7,9,7,6,6,4,7,7,9,10,8,9,9,6
8252,4,8,4,6,3,1,12,4,4,12,10,7,0,8,2,6,5
8253,7,10,10,7,9,9,7,3,6,10,4,7,3,8,3,9,7
8254,2,8,3,6,2,14,4,4,4,13,2,9,0,7,0,8,9
8255,4,11,5,8,3,7,7,15,1,7,7,8,3,8,0,8,7
8256,4,8,4,5,2,3,14,7,1,11,6,3,0,10,4,8,15
8257,4,11,6,8,3,6,11,2,3,8,12,8,1,11,0,8,24
8258,4,11,6,8,3,4,4,1,10,6,1,11,0,7,3,6,11
8259,4,9,4,6,2,7,5,14,5,7,14,8,3,9,0,8,20
8260,4,9,5,6,4,6,8,9,7,7,6,7,2,8,9,9,1
8261,2,3,3,5,2,3,7,6,10,7,6,14,0,8,7,8,4
8262,6,8,8,10,9,6,8,4,2,8,8,6,7,12,7,7,15
8263,4,9,5,6,3,6,7,7,6,9,7,12,2,8,4,10,6
8264,3,7,5,5,5,5,6,4,6,7,6,12,2,10,8,6,4
8265,5,8,7,6,7,7,9,1,4,10,7,6,5,10,3,5,5
8266,4,10,4,8,1,0,0,6,6,0,0,5,0,8,0,8,11
8267,5,11,7,8,4,4,11,3,4,10,12,9,2,10,1,8,21
8268,3,4,4,3,2,5,12,3,7,11,9,4,1,11,2,5,19
8269,5,7,5,5,3,6,7,6,6,9,7,10,2,8,4,9,6
8270,4,9,6,6,3,7,8,4,1,6,8,8,8,9,0,8,22
8271,3,10,5,7,2,7,8,4,3,7,14,8,3,9,0,8,21
8272,2,1,4,3,2,7,8,3,9,6,6,7,2,8,6,7,23
8273,5,9,6,6,7,9,6,5,2,6,6,10,6,7,5,11,6
8274,5,10,6,7,4,6,8,6,5,7,7,9,6,8,2,6,13
8275,3,5,3,4,2,5,10,5,4,10,8,4,1,10,3,7,15
8276,11,11,11,6,5,6,10,5,5,4,4,11,10,12,2,7,12
8277,3,2,4,3,2,8,7,7,7,7,6,4,2,8,3,7,3
8278,3,6,4,6,4,4,8,3,5,7,6,11,3,10,7,7,2
8279,9,10,7,14,6,6,6,6,4,6,12,6,5,10,6,5,24
8280,3,5,4,4,3,8,7,6,6,6,6,5,2,8,7,8,1
8281,4,8,6,6,1,7,8,4,3,7,14,8,3,9,0,8,21
8282,2,8,3,6,2,7,7,0,6,12,6,8,0,8,1,8,8
8283,4,5,4,3,2,5,11,2,8,11,9,4,1,11,2,4,19
8284,6,10,9,7,9,8,6,1,6,9,7,7,6,10,4,7,5
8285,2,3,3,1,1,7,7,5,5,9,6,9,2,9,4,10,6
8286,4,6,6,6,5,6,7,4,7,6,4,7,3,7,5,6,3
8287,4,6,6,4,5,4,10,2,4,8,7,9,6,7,4,5,13
8288,2,1,3,1,0,7,15,2,4,7,10,8,0,8,0,8,19
8289,1,4,2,3,1,10,7,1,7,11,4,7,0,7,1,7,9
8290,1,0,1,0,0,3,12,4,2,11,9,6,0,8,2,7,5
8291,6,11,5,6,3,5,8,6,4,10,8,9,5,10,4,8,14
8292,6,9,8,6,6,6,7,7,7,8,10,8,5,7,7,9,19
8293,3,8,5,6,4,11,2,2,2,9,2,9,3,6,3,8,0
8294,4,8,6,6,5,7,9,5,5,9,6,5,3,7,8,7,1
8295,4,8,5,7,5,8,5,5,5,7,7,8,3,8,7,11,11
8296,3,7,4,5,3,7,5,12,4,7,11,8,3,9,0,8,20
8297,2,3,3,2,2,6,6,5,6,7,5,10,2,9,4,9,6
8298,5,9,8,7,5,6,8,4,9,12,9,9,3,8,5,6,4
8299,7,13,6,8,3,10,2,4,4,13,4,13,2,8,6,9,11
8300,3,7,5,5,5,8,7,7,5,8,6,7,3,8,5,9,17
8301,4,10,6,7,2,7,15,1,6,7,11,8,0,8,0,8,19
8302,6,11,8,8,7,10,6,1,8,11,4,8,4,7,5,11,4
8303,5,5,6,7,6,9,11,5,4,6,7,7,5,10,7,5,24
8304,4,10,6,8,6,7,7,4,6,7,6,6,6,8,4,8,17
8305,5,9,6,7,5,6,6,8,5,6,5,9,3,7,5,11,11
8306,2,1,2,1,1,7,8,6,5,7,9,9,3,10,0,8,20
8307,4,5,6,4,3,7,7,2,8,11,7,9,2,8,4,8,4
8308,3,7,5,5,4,8,7,3,6,7,4,6,4,7,6,8,23
8309,4,10,5,7,3,6,8,7,7,13,8,8,2,11,3,7,2
8310,4,10,5,8,7,7,8,9,6,7,6,7,2,7,8,10,1
8311,6,14,6,8,4,10,3,4,7,11,3,8,3,9,6,13,16
8312,5,9,6,4,3,2,11,3,3,12,11,9,4,9,0,8,13
8313,3,7,4,5,4,8,7,6,6,7,6,5,2,8,7,9,1
8314,5,9,4,5,2,8,8,3,6,13,4,6,1,7,4,9,8
8315,2,4,5,3,2,7,8,2,9,12,7,7,1,8,5,6,25
8316,3,8,5,6,3,6,5,3,0,6,1,8,2,6,1,7,0
8317,4,8,5,6,4,5,6,4,8,7,7,12,3,8,6,9,10
8318,4,7,5,5,4,6,7,8,7,7,7,5,3,8,3,7,3
8319,5,11,7,8,5,4,11,5,4,13,9,5,2,10,2,5,5
8320,4,9,6,8,3,9,8,8,6,5,8,9,3,8,5,9,16
8321,2,4,3,3,1,3,12,3,6,12,10,5,1,11,2,5,24
8322,4,2,6,3,4,8,6,6,5,6,7,8,8,7,3,6,12
8323,5,10,7,8,7,7,8,7,5,8,7,7,7,8,3,7,3
8324,6,9,8,6,8,7,7,6,5,6,7,9,8,6,2,8,12
8325,1,3,0,2,0,7,7,1,7,7,6,8,0,8,2,8,8
8326,5,9,7,6,8,6,7,3,6,7,6,10,5,9,5,7,19
8327,2,0,2,1,0,8,5,11,4,7,13,8,3,10,0,8,20
8328,6,10,8,8,11,8,9,5,3,6,7,7,8,7,11,9,7
8329,3,5,4,4,3,8,7,7,4,9,6,8,2,8,3,7,14
8330,3,5,4,4,3,7,11,3,7,7,11,8,2,11,1,8,19
8331,8,14,8,8,5,9,5,4,6,10,3,7,5,6,5,10,3
8332,5,8,7,7,6,7,7,4,5,6,7,9,3,9,8,7,11
8333,2,0,2,1,1,8,7,7,5,6,6,9,2,8,3,8,16
8334,4,5,4,3,3,5,10,5,4,10,8,4,1,10,4,7,15
8335,3,7,4,5,3,8,5,11,4,8,12,7,3,9,0,8,20
8336,1,6,2,4,1,7,7,0,7,13,6,9,0,8,1,8,8
8337,3,10,4,8,3,5,7,6,8,7,5,12,1,8,4,10,2
8338,4,10,6,9,3,8,7,8,6,6,7,9,3,7,5,9,16
8339,1,0,2,1,0,7,7,2,11,8,6,8,0,8,6,8,25
8340,7,12,6,6,3,9,10,5,4,6,10,6,5,12,3,7,21
8341,4,8,5,6,6,8,5,4,4,8,6,10,4,8,8,10,18
8342,5,11,6,8,5,4,4,4,8,2,1,6,1,6,1,5,11
8343,1,3,2,2,1,11,6,1,6,11,3,7,0,7,0,8,9
8344,6,14,6,8,4,8,6,5,6,8,4,7,4,7,6,9,3
8345,2,5,4,4,2,7,10,4,4,12,5,3,1,10,2,8,15
8346,5,6,6,8,3,7,8,15,0,7,5,8,3,8,0,8,7
8347,2,1,3,2,2,7,7,5,5,7,6,10,3,7,4,9,6
8348,3,8,4,6,2,7,3,0,9,9,2,11,0,7,2,8,11
8349,4,9,6,7,3,4,13,3,4,13,8,4,1,10,2,6,5
8350,5,9,7,7,6,9,7,3,7,10,4,6,2,8,5,10,1
8351,4,11,5,8,4,7,7,8,7,8,5,7,2,7,9,8,18
8352,4,7,6,5,4,10,7,3,6,11,2,6,3,7,4,10,17
8353,2,3,3,2,1,7,7,3,9,6,6,8,2,8,5,7,23
8354,1,0,2,0,0,7,4,2,0,7,2,8,2,7,1,8,0
8355,5,11,8,8,10,8,5,5,2,8,8,8,6,9,4,8,21
8356,5,9,7,7,6,7,7,5,5,8,6,7,6,7,4,7,9
8357,4,7,6,5,3,5,11,4,5,13,7,4,2,10,2,7,5
8358,4,6,6,4,3,10,7,1,8,10,2,6,3,8,3,10,23
8359,5,8,6,6,6,7,7,6,2,6,6,10,4,8,7,7,6
8360,8,8,7,12,5,5,5,7,4,6,12,6,5,10,4,8,24
8361,2,3,3,3,2,8,7,6,3,6,6,9,2,8,5,9,16
8362,4,8,5,6,3,5,12,8,4,8,3,9,3,7,6,11,17
8363,3,4,4,3,2,4,8,4,7,10,10,13,1,9,2,7,2
8364,3,3,4,4,3,8,7,6,2,8,7,9,2,9,4,8,16
8365,3,4,5,3,2,5,7,2,7,10,9,11,3,8,3,7,10
8366,2,7,2,5,1,7,7,0,7,13,6,8,0,8,1,8,8
8367,7,10,6,5,3,8,9,2,7,11,7,7,2,9,4,6,19
8368,4,10,5,8,2,7,7,0,9,14,6,8,0,8,1,8,8
8369,3,4,4,7,2,3,7,7,3,7,7,11,3,8,3,10,10
8370,5,9,6,7,8,8,9,5,2,7,7,8,8,9,4,8,14
8371,3,5,6,4,3,7,10,4,4,12,4,3,1,10,3,8,15
8372,6,11,6,8,4,6,10,10,4,7,4,8,3,7,6,10,17
8373,6,11,9,8,6,8,8,5,6,8,5,7,4,8,6,12,17
8374,4,7,6,5,4,10,5,4,6,10,2,7,3,8,3,9,7
8375,7,9,7,4,4,5,8,2,4,8,10,8,10,10,2,6,22
8376,3,4,4,6,2,7,7,4,13,10,6,8,0,8,8,8,25
8377,2,5,3,3,1,10,6,2,6,12,4,8,1,6,1,7,9
8378,4,9,6,6,4,7,8,2,10,12,7,8,1,9,6,8,25
8379,4,8,5,6,3,8,4,6,3,14,8,14,1,6,1,6,9
8380,2,3,2,1,1,7,7,5,8,6,6,8,1,8,6,8,25
8381,3,10,4,7,1,7,7,4,4,7,6,8,3,8,4,8,23
8382,6,11,8,8,6,5,4,2,8,6,1,9,1,6,3,7,11
8383,9,13,8,7,5,9,7,3,5,11,4,5,4,9,7,9,5
8384,5,9,8,7,7,7,12,2,2,6,8,8,7,12,1,8,22
8385,4,7,4,5,2,6,7,6,5,9,8,10,2,8,4,9,6
8386,4,8,4,6,4,6,8,7,4,9,8,8,3,8,2,7,14
8387,3,4,5,3,2,9,6,3,8,11,4,7,1,9,4,9,18
8388,7,9,9,8,8,8,4,4,5,10,4,10,5,7,7,6,14
8389,4,2,5,3,4,8,6,6,4,7,7,8,7,5,2,8,12
8390,2,7,3,5,1,9,6,3,7,12,4,9,0,7,2,6,9
8391,11,11,10,6,4,6,11,2,3,7,10,6,8,12,1,7,22
8392,6,11,6,6,3,6,9,3,5,13,8,7,2,9,3,7,18
8393,0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,8,9
8394,3,2,4,3,2,6,8,7,7,9,8,12,2,10,3,9,2
8395,1,3,3,2,1,8,7,3,7,11,4,8,1,8,4,9,18
8396,6,10,9,7,7,10,6,2,5,9,3,6,9,8,2,9,12
8397,2,8,3,6,2,6,12,0,6,8,10,8,0,8,0,8,19
8398,6,13,5,7,4,6,8,5,5,10,6,9,3,8,8,11,4
8399,5,8,7,6,4,9,7,6,6,6,6,4,6,9,2,5,13
8400,4,7,6,5,5,8,6,7,4,7,7,7,5,7,6,7,16
8401,6,10,7,8,7,6,8,6,4,8,7,8,5,9,7,10,15
8402,7,13,6,8,4,9,5,5,5,11,4,9,6,7,7,11,1
8403,6,10,8,7,6,7,7,2,9,12,6,8,1,8,6,8,25
8404,5,9,6,7,4,7,9,5,5,7,6,7,6,9,2,6,13
8405,1,0,2,1,1,7,8,7,5,7,6,7,1,8,6,8,1
8406,7,13,7,7,5,9,3,4,3,11,6,10,4,8,7,9,11
8407,4,5,5,3,2,6,11,2,8,11,9,4,1,11,3,4,19
8408,4,7,5,5,3,6,6,6,7,6,5,9,2,10,4,7,6
8409,2,1,3,3,2,7,9,5,4,7,6,6,4,8,1,6,13
8410,9,12,8,7,4,5,10,4,4,10,8,5,4,11,2,8,21
8411,4,6,5,4,3,7,8,6,5,7,6,6,5,9,1,6,13
8412,5,10,8,8,5,9,8,4,6,9,3,7,3,6,5,11,17
8413,3,9,5,6,3,12,2,4,2,11,2,9,3,7,3,9,0
8414,2,1,3,2,2,8,7,5,5,7,6,6,2,8,5,9,1
8415,2,1,3,2,2,7,6,6,5,6,6,9,2,9,4,9,6
8416,3,9,4,6,2,4,11,9,3,10,6,4,1,10,4,8,15
8417,4,8,3,11,3,6,9,3,3,13,5,6,3,8,6,9,9
8418,3,5,5,7,2,7,7,3,1,6,0,8,3,7,1,8,0
8419,3,5,5,4,2,7,7,3,7,11,6,8,1,9,5,7,18
8420,1,0,1,1,0,7,7,10,0,5,6,8,4,8,0,8,13
8421,5,10,7,7,7,9,7,4,6,9,4,6,3,8,3,8,3
8422,3,5,5,6,4,11,5,3,2,8,4,9,4,8,5,11,7
8423,6,8,6,6,3,4,10,3,7,11,11,5,1,11,3,4,24
8424,8,14,8,8,5,8,5,2,9,12,6,9,3,7,6,7,25
8425,4,8,6,12,11,9,7,4,2,6,7,9,5,11,8,9,24
8426,4,7,6,5,3,8,6,2,7,10,3,9,3,8,4,10,10
8427,2,1,3,2,1,8,6,7,5,6,6,8,3,8,4,8,16
8428,2,6,2,4,1,0,2,5,6,0,0,7,0,8,0,8,11
8429,5,11,6,8,4,8,7,5,9,11,3,7,2,6,5,9,18
8430,3,6,5,5,5,7,7,4,6,7,4,8,4,7,6,5,3
8431,3,3,5,4,1,7,6,3,0,7,0,8,2,7,1,8,0
8432,2,3,4,2,2,9,7,2,5,11,5,7,2,8,4,9,1
8433,3,9,5,7,3,11,4,2,2,8,2,9,3,5,3,8,0
8434,3,5,6,3,3,7,8,2,9,12,6,8,2,8,5,8,4
8435,5,9,6,7,4,6,7,6,6,10,7,10,2,9,5,9,6
8436,4,5,5,7,3,3,7,6,11,7,7,15,0,8,7,7,4
8437,5,10,5,6,2,6,10,3,5,13,6,5,2,8,5,6,5
8438,6,11,6,8,6,7,8,14,1,7,5,8,3,8,0,8,7
8439,8,11,7,8,4,4,11,3,4,9,11,7,2,10,1,8,21
8440,2,3,2,1,1,5,10,3,4,10,8,4,0,9,3,7,15
8441,4,11,6,8,4,12,3,3,3,9,1,9,2,6,3,8,0
8442,3,6,5,4,2,7,9,6,7,5,10,9,3,9,1,8,20
8443,6,7,8,5,4,4,11,3,4,10,10,9,5,8,1,8,13
8444,7,10,10,7,6,4,9,3,4,10,10,9,8,7,2,7,13
8445,3,11,5,8,2,9,6,3,1,8,0,8,2,7,2,8,0
8446,3,5,4,5,4,5,7,3,4,7,6,11,4,9,7,9,2
8447,6,9,5,7,3,3,11,3,4,10,12,8,2,10,1,8,21
8448,3,5,4,4,3,7,7,6,8,7,6,9,2,8,6,9,4
8449,2,4,3,3,1,6,10,2,5,13,7,5,1,9,1,7,5
8450,6,9,5,5,3,7,8,4,4,11,6,8,3,9,8,9,4
8451,3,7,3,5,2,3,6,6,10,7,7,14,0,8,7,8,4
8452,5,11,5,6,4,9,5,4,7,11,4,8,3,8,8,11,16
8453,4,8,5,6,3,6,8,7,8,8,8,14,2,10,4,9,2
8454,3,7,4,5,1,6,8,7,10,5,7,13,1,7,4,9,2
8455,4,10,6,8,5,7,8,4,5,8,7,7,3,7,4,6,9
8456,5,10,7,8,6,9,7,7,6,6,6,5,3,9,9,11,1
8457,4,7,6,5,5,8,6,6,7,7,7,6,3,9,3,7,7
8458,3,6,5,9,7,7,11,5,0,9,7,5,4,11,5,8,15
8459,2,11,2,9,2,7,7,0,8,7,6,8,0,8,3,8,8
8460,4,7,7,5,5,9,12,2,2,6,8,8,8,13,1,7,22
8461,7,10,9,8,9,7,5,6,3,7,6,10,5,8,7,8,6
8462,1,3,3,1,1,9,7,3,4,10,3,7,2,7,2,10,17
8463,5,11,7,8,9,8,7,6,3,5,8,8,9,8,6,2,22
8464,3,8,5,6,4,5,10,2,3,8,9,9,7,11,1,7,22
8465,7,14,5,8,2,9,7,6,4,13,3,7,3,7,6,11,8
8466,5,10,6,8,2,5,7,7,11,7,6,14,1,8,4,9,2
8467,8,13,9,7,5,6,8,2,8,11,5,7,4,5,4,6,23
8468,8,14,7,8,3,5,10,3,5,12,6,5,2,8,6,4,5
8469,3,10,5,7,1,7,10,2,2,7,13,8,1,11,0,8,24
8470,2,6,4,4,1,9,11,1,7,4,11,8,1,10,1,8,24
8471,5,6,7,9,8,8,11,4,3,5,8,11,5,13,7,11,16
8472,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,8
8473,3,3,4,2,1,5,12,2,2,9,11,7,3,12,1,7,21
8474,4,8,5,6,3,7,5,2,0,7,1,8,2,7,1,8,0
8475,2,2,4,3,2,8,2,1,1,7,2,8,2,7,3,7,0
8476,6,13,5,7,3,11,2,1,5,10,1,8,2,8,4,12,18
8477,3,8,5,5,1,6,12,2,3,9,12,7,1,10,0,8,24
8478,4,8,6,6,5,6,8,6,5,9,7,4,2,10,4,7,15
8479,4,7,5,5,2,6,11,3,2,8,11,8,2,9,3,8,21
8480,5,11,7,8,5,6,11,2,5,13,7,4,2,10,2,7,5
8481,5,8,7,6,6,6,5,4,4,9,6,12,6,8,4,9,2
8482,5,12,4,6,2,11,5,3,6,12,3,7,2,9,4,11,8
8483,5,9,7,11,7,8,6,8,4,5,6,10,3,8,6,10,16
8484,5,8,7,6,5,5,8,3,6,10,8,9,3,8,3,6,7
8485,1,0,2,1,1,7,7,7,4,7,6,7,1,8,6,8,1
8486,1,3,2,2,1,7,8,5,4,7,6,6,4,9,1,5,13
8487,8,13,10,7,4,5,9,4,4,13,10,9,6,9,0,9,13
8488,5,11,6,8,6,8,8,5,8,5,5,8,0,8,9,8,18
8489,3,8,3,6,2,3,7,6,10,7,6,14,0,8,7,8,4
8490,5,6,7,6,8,8,7,5,4,7,6,8,7,9,8,4,1
8491,3,7,5,11,9,9,8,4,1,8,6,7,7,9,5,6,15
8492,6,8,9,6,5,10,7,4,6,11,2,6,4,9,4,10,7
8493,3,3,4,2,2,8,7,7,5,7,6,7,2,8,3,7,14
8494,5,7,6,5,7,8,8,6,5,7,6,8,7,9,7,6,12
8495,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,12
8496,5,7,7,5,6,7,7,5,2,7,6,11,5,8,8,8,6
8497,1,5,1,4,1,7,7,1,7,7,6,8,0,8,2,8,8
8498,5,8,5,6,3,7,7,12,2,7,9,8,8,6,0,8,12
8499,4,11,5,8,2,1,12,5,4,11,10,7,0,8,3,6,5
8500,4,9,5,7,3,7,8,0,7,13,6,7,0,8,1,7,8
8501,5,12,4,6,3,8,7,4,4,10,6,8,3,9,8,10,4
8502,3,11,4,8,3,1,13,4,4,12,10,7,0,8,2,6,5
8503,2,4,2,2,1,6,10,4,5,10,9,4,1,10,3,6,5
8504,7,9,8,7,7,6,7,5,5,7,6,9,5,9,7,10,15
8505,4,10,6,7,6,7,7,5,3,7,6,8,5,8,8,9,4
8506,1,0,2,0,0,8,4,2,0,7,2,8,2,7,1,8,0
8507,4,7,6,5,3,9,7,5,8,11,2,8,2,6,4,11,18
8508,9,12,11,6,6,6,3,3,2,7,4,11,10,1,2,8,12
8509,6,9,9,6,6,2,8,3,8,11,12,12,4,7,4,4,10
8510,7,11,9,8,7,9,7,2,6,11,4,6,4,8,4,9,15
8511,2,6,3,4,1,8,5,13,5,6,13,8,3,9,0,8,20
8512,7,13,5,8,4,7,9,4,4,9,7,9,3,9,8,11,2
8513,5,7,5,5,2,5,11,2,9,12,9,4,0,10,2,4,19
8514,7,9,6,5,2,8,8,4,8,13,5,7,2,8,5,6,19
8515,4,7,5,5,4,5,8,5,6,9,7,9,3,9,3,6,20
8516,2,1,2,1,1,6,7,4,7,6,6,10,3,8,4,9,10
8517,4,9,6,7,5,7,7,3,8,5,6,8,3,8,6,7,23
8518,2,3,3,5,2,7,7,13,1,5,6,8,5,8,0,8,13
8519,4,7,4,4,2,7,10,14,2,7,3,8,3,8,0,8,7
8520,8,11,7,8,5,2,11,2,3,10,11,8,2,10,1,8,21
8521,3,5,5,3,4,8,7,3,6,9,6,6,2,8,5,9,1
8522,1,0,1,0,0,8,7,3,5,5,6,7,0,8,6,8,18
8523,3,5,5,6,4,7,10,4,4,8,7,7,3,9,6,5,5
8524,3,7,5,5,4,7,8,5,6,8,5,9,3,6,5,11,17
8525,2,0,2,1,1,7,7,3,11,8,6,8,0,8,7,8,25
8526,3,3,3,5,1,0,1,6,6,0,0,6,0,8,0,8,11
8527,5,9,4,5,2,7,8,2,7,10,6,6,2,10,5,7,5
8528,2,0,3,1,1,7,8,4,0,7,8,8,7,9,0,8,22
8529,5,9,7,8,7,8,6,4,4,6,7,7,4,8,1,7,20
8530,3,6,4,7,4,9,5,6,3,9,5,11,3,9,5,9,16
8531,3,7,4,5,3,7,7,11,1,7,9,8,8,5,0,8,12
8532,5,9,8,6,5,9,7,5,8,10,4,5,3,8,3,8,3
8533,5,8,5,6,4,1,10,3,3,11,11,9,5,11,1,7,22
8534,4,10,5,8,6,8,7,7,6,7,6,6,2,8,7,10,1
8535,3,5,5,3,2,4,11,3,6,12,10,5,1,11,2,5,24
8536,2,2,3,3,2,5,10,4,5,10,9,5,1,10,3,6,5
8537,1,0,1,0,1,5,8,5,7,7,6,12,0,8,6,9,4
8538,5,9,7,7,5,7,7,8,6,7,6,13,6,8,5,7,2
8539,3,6,5,4,5,7,6,3,4,6,6,8,7,7,6,9,10
8540,3,9,5,6,3,8,3,3,6,8,2,8,1,6,2,8,11
8541,8,15,6,8,4,9,6,6,5,10,4,9,6,6,7,11,1
8542,4,9,4,6,2,3,7,6,11,7,6,15,0,8,7,7,4
8543,2,4,3,3,2,7,7,6,3,9,6,8,2,8,2,8,14
8544,9,12,11,7,5,13,2,5,2,12,1,9,7,3,1,9,12
8545,6,11,9,8,5,6,9,1,7,6,12,9,2,11,2,8,24
8546,2,3,3,4,1,10,14,1,6,4,11,9,0,8,0,8,19
8547,4,7,5,5,2,5,8,6,8,12,9,11,2,10,3,7,2
8548,4,3,6,4,2,11,8,5,1,6,9,8,8,10,0,8,22
8549,1,2,2,3,1,8,7,4,1,7,8,10,2,9,3,9,16
8550,2,0,2,1,1,6,10,7,2,7,5,8,2,7,4,10,17
8551,5,9,5,4,3,8,7,3,6,10,5,7,5,8,7,6,3
8552,4,11,6,8,5,8,11,2,3,4,10,9,4,12,2,8,21
8553,3,3,4,2,2,9,6,6,4,6,7,6,6,5,2,6,12
8554,5,8,6,6,3,5,8,7,9,10,11,9,3,9,1,7,20
8555,7,11,9,8,6,8,7,3,10,12,6,8,2,7,6,8,25
8556,4,7,4,4,2,6,11,8,3,7,4,8,3,7,6,11,17
8557,2,8,4,6,1,9,8,4,2,6,13,8,3,10,0,8,21
8558,2,4,4,3,2,11,2,2,2,9,2,9,2,6,1,8,0
8559,7,10,7,8,6,5,7,6,5,8,8,11,2,7,5,10,6
8560,5,11,7,8,6,9,8,4,7,10,4,6,2,8,6,10,1
8561,4,7,5,6,5,6,7,2,4,7,7,10,3,10,7,8,23
8562,3,11,5,8,3,13,3,4,3,12,1,9,2,6,3,9,0
8563,4,5,5,4,3,7,7,7,7,7,6,5,2,8,3,7,3
8564,6,15,6,8,4,7,5,5,8,9,5,8,3,7,9,9,16
8565,6,9,9,8,11,7,7,4,3,6,6,8,10,9,5,5,12
8566,4,9,5,7,4,7,7,12,1,7,9,8,8,6,0,8,12
8567,2,2,3,3,2,8,7,5,5,6,5,5,2,8,6,9,1
8568,7,9,7,6,5,5,9,1,8,10,10,6,3,11,5,3,24
8569,6,11,5,6,2,4,11,3,7,13,8,6,2,7,3,3,19
8570,5,8,8,7,7,7,7,2,5,7,9,10,5,11,3,7,0
8571,2,3,3,5,1,9,14,0,6,5,11,8,0,8,0,8,19
8572,3,3,3,2,1,5,8,5,7,9,8,8,3,9,2,5,20
8573,3,5,4,3,2,5,8,5,7,12,9,11,1,10,2,7,2
8574,6,10,6,6,5,9,6,3,6,10,4,7,5,7,8,7,3
8575,3,5,5,4,3,9,7,2,6,11,4,7,4,6,5,9,1
8576,4,7,6,11,11,8,6,5,1,7,6,7,7,9,7,10,15
8577,5,10,6,8,5,8,5,8,5,8,7,8,2,7,4,6,9
8578,1,0,1,0,0,5,7,7,0,7,6,10,2,8,2,11,10
8579,6,9,5,5,2,5,9,3,3,10,9,5,3,10,3,4,24
8580,6,11,8,8,8,8,4,6,5,8,7,8,9,7,6,5,24
8581,4,6,6,4,4,10,11,3,2,4,9,7,7,11,0,7,22
8582,2,4,4,6,1,5,10,3,2,8,13,8,2,11,0,8,24
8583,2,2,3,3,2,7,7,5,5,6,6,6,2,8,6,10,1
8584,5,10,6,8,3,5,7,10,9,7,6,5,3,8,4,8,3
8585,2,1,2,2,1,6,10,5,5,10,9,5,1,9,3,6,5
8586,1,0,2,1,0,7,10,2,2,7,12,8,1,11,0,8,24
8587,1,0,1,1,1,5,7,5,8,7,6,12,0,8,6,9,4
8588,5,8,7,6,4,7,5,8,4,6,4,7,3,9,4,9,14
8589,3,3,5,4,1,8,8,4,2,6,14,8,3,10,0,8,21
8590,3,5,4,3,2,7,7,3,9,6,6,7,3,8,6,7,23
8591,7,10,9,8,7,7,7,2,8,11,7,9,3,8,5,8,4
8592,1,0,2,1,1,7,8,3,0,7,8,8,5,10,0,8,22
8593,6,13,5,8,3,8,3,3,5,12,4,12,2,7,6,8,11
8594,4,8,5,6,2,7,7,4,14,9,6,8,0,8,8,8,25
8595,7,11,8,8,4,5,9,1,9,10,10,5,3,10,5,3,24
8596,3,9,5,6,3,8,14,1,5,7,10,8,0,8,0,8,19
8597,7,11,9,8,5,7,8,4,9,11,5,7,2,7,5,8,18
8598,2,6,4,4,2,8,11,2,3,5,11,9,2,10,0,8,21
8599,9,15,8,8,6,7,6,5,5,6,7,8,5,6,3,7,20
8600,3,5,4,4,3,7,7,8,5,7,6,8,2,8,3,8,14
8601,5,10,7,8,4,8,2,2,3,6,2,7,5,7,5,8,0
8602,3,8,5,6,3,11,8,5,1,6,9,8,7,10,0,8,22
8603,5,9,7,8,5,6,6,6,5,8,5,8,4,6,5,6,14
8604,1,0,2,1,1,6,7,8,6,7,6,6,2,8,3,8,3
8605,4,9,5,7,3,7,7,14,2,4,6,8,6,8,0,8,13
8606,2,7,4,5,4,7,7,6,5,7,6,4,3,8,2,7,3
8607,3,2,4,3,2,5,4,5,7,2,2,5,1,7,1,6,11
8608,7,10,6,5,4,8,4,4,3,8,6,10,4,9,6,7,6
8609,3,6,4,8,4,8,8,5,2,8,8,10,3,9,5,8,16
8610,2,4,3,3,2,9,6,3,5,10,4,6,2,8,2,8,3
8611,6,9,7,8,7,6,8,4,9,8,8,8,3,10,8,7,19
8612,3,3,4,2,2,7,7,5,6,6,6,9,2,9,4,8,6
8613,0,0,1,0,0,11,4,5,3,12,4,10,0,7,0,8,9
8614,5,9,6,7,4,4,7,5,7,10,8,14,3,8,4,7,2
8615,5,2,6,4,4,9,6,7,4,6,7,5,10,5,3,5,12
8616,4,5,5,8,3,8,8,9,7,6,7,9,3,8,4,8,14
8617,4,7,6,5,3,6,10,1,6,13,7,5,1,10,2,7,5
8618,8,11,5,6,2,7,8,6,7,11,6,9,2,9,5,9,2
8619,7,11,6,6,3,5,9,4,6,4,4,10,6,10,2,8,13
8620,3,7,5,5,2,8,10,2,6,4,11,9,2,12,2,7,24
8621,6,8,8,9,7,8,9,5,5,7,7,9,4,6,9,6,9
8622,1,3,2,2,1,8,6,3,4,14,6,10,1,7,0,7,9
8623,3,5,5,6,4,8,9,4,5,7,6,8,3,8,8,9,9
8624,4,8,5,6,4,8,6,2,9,11,5,9,1,8,5,9,25
8625,5,10,6,8,4,8,7,3,6,14,5,9,1,6,1,7,9
8626,8,11,12,8,7,3,11,3,4,10,11,9,8,7,2,7,13
